qqPrefix,HCL_component,Models,Traits,Heritability
CBaya,C,BA,CBaya.C,0.174332142020414
CBaya,C,BA,CBaya.C,0.148948154965369
CBaya,C,BA,CBaya.C,0.158647340665202
CBaya,C,BA,CBaya.C,0.178734627258551
CBaya,C,BA,CBaya.C,0.177151353887557
CBaya,C,BA,CBaya.C,0.176000346029354
CBaya,C,BA,CBaya.C,0.150539558439707
CBaya,C,BA,CBaya.C,0.126092654590048
CBaya,C,BA,CBaya.C,0.148481541022715
CBaya,C,BA,CBaya.C,0.151362482112388
CBaya,C,BA,CBaya.C,0.169935097173197
CBaya,C,BA,CBaya.C,0.18219167050899
CBaya,C,BA,CBaya.C,0.180140114661625
CBaya,C,BA,CBaya.C,0.178267812985695
CBaya,C,BA,CBaya.C,0.15547146350227
CBaya,C,BA,CBaya.C,0.1536426609523
CBaya,C,BA,CBaya.C,0.162917989741961
CBaya,C,BA,CBaya.C,0.150316760482626
CBaya,C,BA,CBaya.C,0.141044999486256
CBaya,C,BA,CBaya.C,0.172369748698091
CBaya,C,BA,CBaya.C,0.153047994747858
CBaya,C,BA,CBaya.C,0.14339207760083
CBaya,C,BA,CBaya.C,0.167917781915785
CBaya,C,BA,CBaya.C,0.205950401563087
CBaya,C,BA,CBaya.C,0.221206568050257
CBaya,C,BA,CBaya.C,0.17005718732999
CBaya,C,BA,CBaya.C,0.1839955774054
CBaya,C,BA,CBaya.C,0.208195581346438
CBaya,C,BA,CBaya.C,0.247321427764926
CBaya,C,BA,CBaya.C,0.199039337713255
CBaya,C,BA,CBaya.C,0.168032895107679
CBaya,C,BA,CBaya.C,0.169137724616577
CBaya,C,BA,CBaya.C,0.179370694935201
CBaya,C,BA,CBaya.C,0.201508968754383
CBaya,C,BA,CBaya.C,0.188777038105589
CBaya,C,BA,CBaya.C,0.159042583992626
CBaya,C,BA,CBaya.C,0.171081968248787
CBaya,C,BA,CBaya.C,0.163222425348632
CBaya,C,BA,CBaya.C,0.198667206961522
CBaya,C,BA,CBaya.C,0.179692576317551
CBaya,C,BA,CBaya.C,0.216055011826655
CBaya,C,BA,CBaya.C,0.178835368210108
CBaya,C,BA,CBaya.C,0.176765561451649
CBaya,C,BA,CBaya.C,0.16121224615053
CBaya,C,BA,CBaya.C,0.187562807706898
CBaya,C,BA,CBaya.C,0.169424328850395
CBaya,C,BA,CBaya.C,0.171529823549393
CBaya,C,BA,CBaya.C,0.166020095823063
CBaya,C,BA,CBaya.C,0.183739165044602
CBaya,C,BA,CBaya.C,0.196064389349221
CBaya,C,BA,CBaya.C,0.212062511345461
CBaya,C,BA,CBaya.C,0.180684075718911
CBaya,C,BA,CBaya.C,0.150835717410442
CBaya,C,BA,CBaya.C,0.178354370031277
CBaya,C,BA,CBaya.C,0.177649050165711
CBaya,C,BA,CBaya.C,0.160065188169887
CBaya,C,BA,CBaya.C,0.155084043702454
CBaya,C,BA,CBaya.C,0.16919668885858
CBaya,C,BA,CBaya.C,0.183641749967124
CBaya,C,BA,CBaya.C,0.209686434653989
CBaya,C,BA,CBaya.C,0.20117843968328
CBaya,C,BA,CBaya.C,0.14716671797406
CBaya,C,BA,CBaya.C,0.178805707169792
CBaya,C,BA,CBaya.C,0.175838629461805
CBaya,C,BA,CBaya.C,0.189525637675356
CBaya,C,BA,CBaya.C,0.180817287572008
CBaya,C,BA,CBaya.C,0.22643236697807
CBaya,C,BA,CBaya.C,0.325890127949201
CBaya,C,BA,CBaya.C,0.29619586746563
CBaya,C,BA,CBaya.C,0.320962829838901
CBaya,C,BA,CBaya.C,0.232263028380979
CBaya,C,BA,CBaya.C,0.243921627320833
CBaya,C,BA,CBaya.C,0.225673478248779
CBaya,C,BA,CBaya.C,0.24096308657951
CBaya,C,BA,CBaya.C,0.236379460573506
CBaya,C,BA,CBaya.C,0.168310270452265
CBaya,C,BA,CBaya.C,0.193498004436683
CBaya,C,BA,CBaya.C,0.208751232026415
CBaya,C,BA,CBaya.C,0.253027486368564
CBaya,C,BA,CBaya.C,0.269011295432782
CBaya,C,BA,CBaya.C,0.231829153815207
CBaya,C,BA,CBaya.C,0.248950838132479
CBaya,C,BA,CBaya.C,0.182491596299365
CBaya,C,BA,CBaya.C,0.1907260918002
CBaya,C,BA,CBaya.C,0.183987639691155
CBaya,C,BA,CBaya.C,0.182646577438141
CBaya,C,BA,CBaya.C,0.158109934337227
CBaya,C,BA,CBaya.C,0.234644222324634
CBaya,C,BA,CBaya.C,0.205982219464636
CBaya,C,BA,CBaya.C,0.230292436712129
CBaya,C,BA,CBaya.C,0.200651825512408
CBaya,C,BA,CBaya.C,0.207104093121179
CBaya,C,BA,CBaya.C,0.171393935755444
CBaya,C,BA,CBaya.C,0.177020822763492
CBaya,C,BA,CBaya.C,0.161383041166402
CBaya,C,BA,CBaya.C,0.16660273112824
CBaya,C,BA,CBaya.C,0.185828511170235
CBaya,C,BA,CBaya.C,0.153365488355109
CBaya,C,BA,CBaya.C,0.134885936586165
CBaya,C,BA,CBaya.C,0.108200470456867
CBaya,C,BA,CBaya.C,0.116976758020167
CBaya,C,BA,CBaya.C,0.157615354478158
CBaya,C,BA,CBaya.C,0.189144922672267
CBaya,C,BA,CBaya.C,0.140537660945082
CBaya,C,BA,CBaya.C,0.145193742657543
CBaya,C,BA,CBaya.C,0.190831764304615
CBaya,C,BA,CBaya.C,0.219454491998176
CBaya,C,BA,CBaya.C,0.189953162423057
CBaya,C,BA,CBaya.C,0.152624285932488
CBaya,C,BA,CBaya.C,0.141551591345986
CBaya,C,BA,CBaya.C,0.123015109555324
CBaya,C,BA,CBaya.C,0.161975144063754
CBaya,C,BA,CBaya.C,0.169203305820639
CBaya,C,BA,CBaya.C,0.149192283145125
CBaya,C,BA,CBaya.C,0.174023794726886
CBaya,C,BA,CBaya.C,0.180693070419194
CBaya,C,BA,CBaya.C,0.239361485387546
CBaya,C,BA,CBaya.C,0.218344762653853
CBaya,C,BA,CBaya.C,0.237299899897783
CBaya,C,BA,CBaya.C,0.216049377092283
CBaya,C,BA,CBaya.C,0.172462363510282
CBaya,C,BA,CBaya.C,0.122718642780961
CBaya,C,BA,CBaya.C,0.111832355641656
CBaya,C,BA,CBaya.C,0.116876146303372
CBaya,C,BA,CBaya.C,0.140188803512623
CBaya,C,BA,CBaya.C,0.109307889681944
CBaya,C,BA,CBaya.C,0.127465485342827
CBaya,C,BA,CBaya.C,0.138551002656709
CBaya,C,BA,CBaya.C,0.149841969999677
CBaya,C,BA,CBaya.C,0.155901094564969
CBaya,C,BA,CBaya.C,0.133408518469444
CBaya,C,BA,CBaya.C,0.180135124359355
CBaya,C,BA,CBaya.C,0.164189255196013
CBaya,C,BA,CBaya.C,0.169800415733105
CBaya,C,BA,CBaya.C,0.197951558746882
CBaya,C,BA,CBaya.C,0.183097578427574
CBaya,C,BA,CBaya.C,0.189672385628383
CBaya,C,BA,CBaya.C,0.183647599512725
CBaya,C,BA,CBaya.C,0.197333920344239
CBaya,C,BA,CBaya.C,0.221810033285581
CBaya,C,BA,CBaya.C,0.225786762060117
CBaya,C,BA,CBaya.C,0.218711123000689
CBaya,C,BA,CBaya.C,0.170387207202411
CBaya,C,BA,CBaya.C,0.162546767982078
CBaya,C,BA,CBaya.C,0.167615762161299
CBaya,C,BA,CBaya.C,0.142090944046733
CBaya,C,BA,CBaya.C,0.183394770641879
CBaya,C,BA,CBaya.C,0.205252624515688
CBaya,C,BA,CBaya.C,0.193517901752411
CBaya,C,BA,CBaya.C,0.175117380425952
CBaya,C,BA,CBaya.C,0.230143160114894
CBaya,C,BA,CBaya.C,0.257535970647305
CBaya,C,BA,CBaya.C,0.22808261954705
CBaya,C,BA,CBaya.C,0.170127355599072
CBaya,C,BA,CBaya.C,0.175158919457765
CBaya,C,BA,CBaya.C,0.177600272294144
CBaya,C,BA,CBaya.C,0.139342723896746
CBaya,C,BA,CBaya.C,0.153556729732345
CBaya,C,BA,CBaya.C,0.147480156153476
CBaya,C,BA,CBaya.C,0.164650961883358
CBaya,C,BA,CBaya.C,0.185308726776014
CBaya,C,BA,CBaya.C,0.234592867981975
CBaya,C,BA,CBaya.C,0.190850073479042
CBaya,C,BA,CBaya.C,0.140274497005064
CBaya,C,BA,CBaya.C,0.172315664773954
CBaya,C,BA,CBaya.C,0.203475157891347
CBaya,C,BA,CBaya.C,0.180173050809921
CBaya,C,BA,CBaya.C,0.21033425254162
CBaya,C,BA,CBaya.C,0.211314880796782
CBaya,C,BA,CBaya.C,0.171703892900249
CBaya,C,BA,CBaya.C,0.152004472925684
CBaya,C,BA,CBaya.C,0.124556474210924
CBaya,C,BA,CBaya.C,0.168751290989142
CBaya,C,BA,CBaya.C,0.141972820771061
CBaya,C,BA,CBaya.C,0.153936233002697
CBaya,C,BA,CBaya.C,0.156717982664389
CBaya,C,BA,CBaya.C,0.149095641326359
CBaya,C,BA,CBaya.C,0.165417320619962
CBaya,C,BA,CBaya.C,0.125027824296848
CBaya,C,BA,CBaya.C,0.146606950895574
CBaya,C,BA,CBaya.C,0.159595304080471
CBaya,C,BA,CBaya.C,0.172693324287604
CBaya,C,BA,CBaya.C,0.130809827826156
CBaya,C,BA,CBaya.C,0.162226770740308
CBaya,C,BA,CBaya.C,0.211051846993503
CBaya,C,BA,CBaya.C,0.166202606792861
CBaya,C,BA,CBaya.C,0.165321893678838
CBaya,C,BA,CBaya.C,0.184571913499865
CBaya,C,BA,CBaya.C,0.222378396860006
CBaya,C,BA,CBaya.C,0.195803398584143
CBaya,C,BA,CBaya.C,0.189194719947077
CBaya,C,BA,CBaya.C,0.197623774146634
CBaya,C,BA,CBaya.C,0.185482377367384
CBaya,C,BA,CBaya.C,0.200888888888889
CBaya,C,BA,CBaya.C,0.130318203073238
CBaya,C,BA,CBaya.C,0.13285525361898
CBaya,C,BA,CBaya.C,0.163605118190562
CBaya,C,BA,CBaya.C,0.223248096870786
CBaya,C,BA,CBaya.C,0.147517273334445
CBaya,C,BA,CBaya.C,0.155470213100801
CBaya,C,BA,CBaya.C,0.193982307944127
CBaya,C,BA,CBaya.C,0.187327685646008
CBaya,C,BA,CBaya.C,0.208465424826543
CBaya,C,BA,CBaya.C,0.193729768969446
CBaya,C,BA,CBaya.C,0.21893794983425
CBaya,C,BA,CBaya.C,0.235066228725829
CBaya,C,BA,CBaya.C,0.231725646285739
CBaya,C,BA,CBaya.C,0.194209324039162
CBaya,C,BA,CBaya.C,0.186123418099564
CBaya,C,BA,CBaya.C,0.174630288973775
CBaya,C,BA,CBaya.C,0.169043205552061
CBaya,C,BA,CBaya.C,0.159017700013146
CBaya,C,BA,CBaya.C,0.158746263195016
CBaya,C,BA,CBaya.C,0.206112959259427
CBaya,C,BA,CBaya.C,0.282661764659751
CBaya,C,BA,CBaya.C,0.189407119960123
CBaya,C,BA,CBaya.C,0.1657903295448
CBaya,C,BA,CBaya.C,0.251570143590218
CBaya,C,BA,CBaya.C,0.285656232834364
CBaya,C,BA,CBaya.C,0.27909502234014
CBaya,C,BA,CBaya.C,0.276612108860933
CBaya,C,BA,CBaya.C,0.285986888314216
CBaya,C,BA,CBaya.C,0.295149470505628
CBaya,C,BA,CBaya.C,0.287787975232753
CBaya,C,BA,CBaya.C,0.253724833594579
CBaya,C,BA,CBaya.C,0.226768388806862
CBaya,C,BA,CBaya.C,0.24994134452006
CBaya,C,BA,CBaya.C,0.229914014788976
CBaya,C,BA,CBaya.C,0.214607319898025
CBaya,C,BA,CBaya.C,0.186763153525655
CBaya,C,BA,CBaya.C,0.199698823788081
CBaya,C,BA,CBaya.C,0.212243216058266
CBaya,C,BA,CBaya.C,0.209262284695709
CBaya,C,BA,CBaya.C,0.272395353739432
CBaya,C,BA,CBaya.C,0.219862377998337
CBaya,C,BA,CBaya.C,0.194642370565377
CBaya,C,BA,CBaya.C,0.144510169123811
CBaya,C,BA,CBaya.C,0.16521074524592
CBaya,C,BA,CBaya.C,0.121612441257379
CBaya,C,BA,CBaya.C,0.109929064617911
CBaya,C,BA,CBaya.C,0.132404196617846
CBaya,C,BA,CBaya.C,0.114260375627426
CBaya,C,BA,CBaya.C,0.169322181652526
CBaya,C,BA,CBaya.C,0.127993864203488
CBaya,C,BA,CBaya.C,0.0957385762952056
CBaya,C,BA,CBaya.C,0.132319147852881
CBaya,C,BA,CBaya.C,0.160170630755154
CBaya,C,BA,CBaya.C,0.146184722972261
CBaya,C,BA,CBaya.C,0.173980131431269
CBaya,C,BA,CBaya.C,0.19774180339928
CBaya,C,BA,CBaya.C,0.172501081198296
CBaya,C,BA,CBaya.C,0.170955612231119
CBaya,C,BA,CBaya.C,0.216886487008854
CBaya,C,BA,CBaya.C,0.173624004640246
CBaya,C,BA,CBaya.C,0.14343681943682
CBaya,C,BA,CBaya.C,0.138063190801245
CBaya,C,BA,CBaya.C,0.153974980435507
CBaya,C,BA,CBaya.C,0.18216641369404
CBaya,C,BA,CBaya.C,0.216515891851116
CBaya,C,BA,CBaya.C,0.18868888754426
CBaya,C,BA,CBaya.C,0.193269336896124
CBaya,C,BA,CBaya.C,0.178155416053655
CBaya,C,BA,CBaya.C,0.138640152306148
CBaya,C,BA,CBaya.C,0.168265876350615
CBaya,C,BA,CBaya.C,0.199860703681808
CBaya,C,BA,CBaya.C,0.169116797423947
CBaya,C,BA,CBaya.C,0.169508863467847
CBaya,C,BA,CBaya.C,0.149838601620074
CBaya,C,BA,CBaya.C,0.148999120029379
CBaya,C,BA,CBaya.C,0.147029899451122
CBaya,C,BA,CBaya.C,0.126287926438434
CBaya,C,BA,CBaya.C,0.114554152313605
CBaya,C,BA,CBaya.C,0.121947993036661
CBaya,C,BA,CBaya.C,0.165539577455041
CBaya,C,BA,CBaya.C,0.15362474800561
CBaya,C,BA,CBaya.C,0.178041937236071
CBaya,C,BA,CBaya.C,0.178753821586356
CBaya,C,BA,CBaya.C,0.193454984647533
CBaya,C,BA,CBaya.C,0.152856894720732
CBaya,C,BA,CBaya.C,0.198404497764247
CBaya,C,BA,CBaya.C,0.194130490417011
CBaya,C,BA,CBaya.C,0.178069953864327
CBaya,C,BA,CBaya.C,0.153882203254127
CBaya,C,BA,CBaya.C,0.167652053850182
CBaya,C,BA,CBaya.C,0.14763444729972
CBaya,C,BA,CBaya.C,0.139314175569981
CBaya,C,BA,CBaya.C,0.168654234348256
CBaya,C,BA,CBaya.C,0.206365333608968
CBaya,C,BA,CBaya.C,0.195545424753494
CBaya,C,BA,CBaya.C,0.191239794920035
CBaya,C,BA,CBaya.C,0.20706377940427
CBaya,C,BA,CBaya.C,0.171579275386224
CBaya,C,BA,CBaya.C,0.209022728521351
CBaya,C,BA,CBaya.C,0.188032143773886
CBaya,C,BA,CBaya.C,0.181546804200124
CBaya,C,BA,CBaya.C,0.184159615476341
CBaya,C,BA,CBaya.C,0.22775257837249
CBaya,C,BA,CBaya.C,0.194326081148478
CBaya,C,BA,CBaya.C,0.176854388475839
CBaya,C,BA,CBaya.C,0.170405902028985
CBaya,C,BA,CBaya.C,0.181743870347648
CBaya,C,BA,CBaya.C,0.1998240264137
CBaya,C,BA,CBaya.C,0.212551629121316
CBaya,C,BA,CBaya.C,0.240192612620387
CBaya,C,BA,CBaya.C,0.204731826107776
CBaya,C,BA,CBaya.C,0.191467558775455
CBaya,C,BA,CBaya.C,0.190245961580634
CBaya,C,BA,CBaya.C,0.211781650899503
CBaya,C,BA,CBaya.C,0.212914626061759
CBaya,C,BA,CBaya.C,0.216385017819046
CBaya,C,BA,CBaya.C,0.18820397254674
CBaya,C,BA,CBaya.C,0.162529260878681
CBaya,C,BA,CBaya.C,0.154707753348692
CBaya,C,BA,CBaya.C,0.159709275151296
CBaya,C,BA,CBaya.C,0.196576902929907
CBaya,C,BA,CBaya.C,0.167494917840088
CBaya,C,BA,CBaya.C,0.169741250539245
CBaya,C,BA,CBaya.C,0.194501773693076
CBaya,C,BA,CBaya.C,0.208475533948558
CBaya,C,BA,CBaya.C,0.249524109060672
CBaya,C,BA,CBaya.C,0.218441128728843
CBaya,C,BA,CBaya.C,0.221427405971072
CBaya,C,BA,CBaya.C,0.224534932916416
CBaya,C,BA,CBaya.C,0.280368429065215
CBaya,C,BA,CBaya.C,0.324937950362989
CBaya,C,BA,CBaya.C,0.261302050347848
CBaya,C,BA,CBaya.C,0.232005439655502
CBaya,C,BA,CBaya.C,0.253084333179207
CBaya,C,BA,CBaya.C,0.247473797436965
CBaya,C,BA,CBaya.C,0.217241077551208
CBaya,C,BA,CBaya.C,0.167178332254962
CBaya,C,BA,CBaya.C,0.115047602362664
CBaya,C,BA,CBaya.C,0.11764545308272
CBaya,C,BA,CBaya.C,0.11448124285577
CBaya,C,BA,CBaya.C,0.197650425564452
CBaya,C,BA,CBaya.C,0.207794786109297
CBaya,C,BA,CBaya.C,0.165216216390703
CBaya,C,BA,CBaya.C,0.140142313403033
CBaya,C,BA,CBaya.C,0.163750296326151
CBaya,C,BA,CBaya.C,0.118260154014837
CBaya,C,BA,CBaya.C,0.136786183461883
CBaya,C,BA,CBaya.C,0.180015872100074
CBaya,C,BA,CBaya.C,0.17558291957375
CBaya,C,BA,CBaya.C,0.18748301218937
CBaya,C,BA,CBaya.C,0.188112611262097
CBaya,C,BA,CBaya.C,0.22071306015092
CBaya,C,BA,CBaya.C,0.230817686585671
CBaya,C,BA,CBaya.C,0.189178615356591
CBaya,C,BA,CBaya.C,0.140209761019582
CBaya,C,BA,CBaya.C,0.158657122719439
CBaya,C,BA,CBaya.C,0.149786117436802
CBaya,C,BA,CBaya.C,0.171330649143906
CBaya,C,BA,CBaya.C,0.181455479285059
CBaya,C,BA,CBaya.C,0.223784626761466
CBaya,C,BA,CBaya.C,0.228045225517591
CBaya,C,BA,CBaya.C,0.233870163397154
CBaya,C,BA,CBaya.C,0.263956747491016
CBaya,C,BA,CBaya.C,0.173876779977652
CBaya,C,BA,CBaya.C,0.200200563915762
CBaya,C,BA,CBaya.C,0.255259215602598
CBaya,C,BA,CBaya.C,0.207016002349463
CBaya,C,BA,CBaya.C,0.203981413397907
CBaya,C,BA,CBaya.C,0.16269078937692
CBaya,C,BA,CBaya.C,0.23206127487231
CBaya,C,BA,CBaya.C,0.174957747791115
CBaya,C,BA,CBaya.C,0.179787214583312
CBaya,C,BA,CBaya.C,0.232663971777901
CBaya,C,BA,CBaya.C,0.161867372512174
CBaya,C,BA,CBaya.C,0.186146187094868
CBaya,C,BA,CBaya.C,0.179899420307025
CBaya,C,BA,CBaya.C,0.189509319377186
CBaya,C,BA,CBaya.C,0.19616550561371
CBaya,C,BA,CBaya.C,0.215359041624167
CBaya,C,BA,CBaya.C,0.208159465119584
CBaya,C,BA,CBaya.C,0.178412146553622
CBaya,C,BA,CBaya.C,0.175258979411845
CBaya,C,BA,CBaya.C,0.2165907904216
CBaya,C,BA,CBaya.C,0.200661304490671
CBaya,C,BA,CBaya.C,0.242503519053857
CBaya,C,BA,CBaya.C,0.251645538839444
CBaya,C,BA,CBaya.C,0.182699236901672
CBaya,C,BA,CBaya.C,0.174870329482287
CBaya,C,BA,CBaya.C,0.126088602977419
CBaya,C,BA,CBaya.C,0.117470207522003
CBaya,C,BA,CBaya.C,0.138068711321169
CBaya,C,BA,CBaya.C,0.106650764481331
CBaya,C,BA,CBaya.C,0.117215908653912
CBaya,C,BA,CBaya.C,0.131771752110801
CBaya,C,BA,CBaya.C,0.125595673107804
CBaya,C,BA,CBaya.C,0.179527975978775
CBaya,C,BA,CBaya.C,0.164517266920652
CBaya,C,BA,CBaya.C,0.156099309312783
CBaya,C,BA,CBaya.C,0.190462810783959
CBaya,C,BA,CBaya.C,0.207447083284501
CBaya,C,BA,CBaya.C,0.209581750355604
CBaya,C,BA,CBaya.C,0.231676071728969
CBaya,C,BA,CBaya.C,0.18946228211424
CBaya,C,BA,CBaya.C,0.257232682920143
CBaya,C,BA,CBaya.C,0.247390561387499
CBaya,C,BA,CBaya.C,0.20559203293795
CBaya,C,BA,CBaya.C,0.241710839597934
CBaya,C,BA,CBaya.C,0.244016143577548
CBaya,C,BA,CBaya.C,0.207985245666507
CBaya,C,BA,CBaya.C,0.161730908135794
CBaya,C,BA,CBaya.C,0.224256129702907
CBaya,C,BA,CBaya.C,0.214968118958067
CBaya,C,BA,CBaya.C,0.186584779395933
CBaya,C,BA,CBaya.C,0.175186582410362
CBaya,C,BA,CBaya.C,0.161583711976471
CBaya,C,BA,CBaya.C,0.125440419888214
CBaya,C,BA,CBaya.C,0.168414036197664
CBaya,C,BA,CBaya.C,0.150895661448191
CBaya,C,BA,CBaya.C,0.141720045292051
CBaya,C,BA,CBaya.C,0.149411604321556
CBaya,C,BA,CBaya.C,0.17979217841915
CBaya,C,BA,CBaya.C,0.210433459079258
CBaya,C,BA,CBaya.C,0.204729720347733
CBaya,C,BA,CBaya.C,0.224300280282401
CBaya,C,BA,CBaya.C,0.166932453489424
CBaya,C,BA,CBaya.C,0.17457771907743
CBaya,C,BA,CBaya.C,0.187725641347959
CBaya,C,BA,CBaya.C,0.156738916257337
CBaya,C,BA,CBaya.C,0.188786141084017
CBaya,C,BA,CBaya.C,0.193391120954431
CBaya,C,BA,CBaya.C,0.178498273786246
CBaya,C,BA,CBaya.C,0.215848908124243
CBaya,C,BA,CBaya.C,0.245273283045124
CBaya,C,BA,CBaya.C,0.177080325544549
CBaya,C,BA,CBaya.C,0.152061354903303
CBaya,C,BA,CBaya.C,0.185649066268928
CBaya,C,BA,CBaya.C,0.19264993611278
CBaya,C,BA,CBaya.C,0.211702566878159
CBaya,C,BA,CBaya.C,0.213730439538313
CBaya,C,BA,CBaya.C,0.156134218127998
CBaya,C,BA,CBaya.C,0.157069146079656
CBaya,C,BA,CBaya.C,0.146615443281429
CBaya,C,BA,CBaya.C,0.179853120388055
CBaya,C,BA,CBaya.C,0.221167573369336
CBaya,C,BA,CBaya.C,0.17916031019778
CBaya,C,BA,CBaya.C,0.180656442342207
CBaya,C,BA,CBaya.C,0.227776798157361
CBaya,C,BA,CBaya.C,0.197544949704516
CBaya,C,BA,CBaya.C,0.240144543044267
CBaya,C,BA,CBaya.C,0.237488827079526
CBaya,C,BA,CBaya.C,0.191806460541496
CBaya,C,BA,CBaya.C,0.148495690806528
CBaya,C,BA,CBaya.C,0.155280374640778
CBaya,C,BA,CBaya.C,0.169763147964757
CBaya,C,BA,CBaya.C,0.202478686744195
CBaya,C,BA,CBaya.C,0.194251596501299
CBaya,C,BA,CBaya.C,0.178955170611279
CBaya,C,BA,CBaya.C,0.175840843892203
CBaya,C,BA,CBaya.C,0.189131114336977
CBaya,C,BA,CBaya.C,0.148727591670149
CBaya,C,BA,CBaya.C,0.176235934239523
CBaya,C,BA,CBaya.C,0.134154142443579
CBaya,C,BA,CBaya.C,0.16087246779542
CBaya,C,BA,CBaya.C,0.190461972404368
CBaya,C,BA,CBaya.C,0.169415998279677
CBaya,C,BA,CBaya.C,0.197667107973154
CBaya,C,BA,CBaya.C,0.202320485236081
CBaya,C,BA,CBaya.C,0.189039235017922
CBaya,C,BA,CBaya.C,0.212013837042205
CBaya,C,BA,CBaya.C,0.223550339337993
CBaya,C,BA,CBaya.C,0.257923182506608
CBaya,C,BA,CBaya.C,0.25829412817623
CBaya,C,BA,CBaya.C,0.206556183125125
CBaya,C,BA,CBaya.C,0.175779621259772
CBaya,C,BA,CBaya.C,0.171313311319601
CBaya,C,BA,CBaya.C,0.166193999586438
CBaya,C,BA,CBaya.C,0.192295726757695
CBaya,C,BA,CBaya.C,0.108349581610543
CBaya,C,BA,CBaya.C,0.114695992054102
CBaya,C,BA,CBaya.C,0.138954684947606
CBaya,C,BA,CBaya.C,0.17378643231812
CBaya,C,BA,CBaya.C,0.17897971347111
CBaya,C,BA,CBaya.C,0.132668272330335
CBaya,C,BA,CBaya.C,0.119743919567735
CBaya,C,BA,CBaya.C,0.110219415432116
CBaya,C,BA,CBaya.C,0.137694093707358
CBaya,C,BA,CBaya.C,0.102346206754726
CBaya,C,BA,CBaya.C,0.122813514630402
CBaya,C,BA,CBaya.C,0.196758032261376
CBaya,C,BA,CBaya.C,0.180036781457327
CBaya,C,BA,CBaya.C,0.17039341683743
CBaya,C,BA,CBaya.C,0.179016766608248
CBaya,C,BA,CBaya.C,0.170894814480555
CBaya,C,BA,CBaya.C,0.161713674008415
CBaya,C,BA,CBaya.C,0.142834348050762
CBaya,C,BA,CBaya.C,0.147540863240628
CBaya,C,BA,CBaya.C,0.200824677318374
CBaya,C,BA,CBaya.C,0.168582950713163
CBaya,C,BA,CBaya.C,0.225361644304326
CBaya,C,BA,CBaya.C,0.173355586182054
CBaya,C,BA,CBaya.C,0.200480013927599
CBaya,C,BA,CBaya.C,0.226598741017347
CBaya,C,BA,CBaya.C,0.190211749354549
CBaya,C,BA,CBaya.C,0.158800335537946
CBaya,C,BA,CBaya.C,0.149226966805535
CBaya,C,BA,CBaya.C,0.171228240013609
CBaya,C,BA,CBaya.C,0.159030014871265
CBaya,C,BA,CBaya.C,0.138307744754308
CBaya,C,BA,CBaya.C,0.156714732353902
CBaya,C,BA,CBaya.C,0.181278527235568
CBaya,C,BA,CBaya.C,0.142076814880669
CBaya,C,BA,CBaya.C,0.179519596721123
CBaya,C,BA,CBaya.C,0.167734365398641
CBaya,C,BA,CBaya.C,0.149299103887857
CBaya,C,BA,CBaya.C,0.144489776362154
CBaya,C,BA,CBaya.C,0.142884945604812
CBaya,C,BA,CBaya.C,0.139946593756683
CBaya,C,BA,CBaya.C,0.185043501133631
CBaya,C,BA,CBaya.C,0.173008895901811
CBaya,C,BA,CBaya.C,0.16231401214842
CBaya,C,BA,CBaya.C,0.190967200897752
CBaya,C,BA,CBaya.C,0.194173785296824
CBaya,C,BA,CBaya.C,0.167943303902003
CBaya,C,BA,CBaya.C,0.139879038246761
CBaya,C,BA,CBaya.C,0.180548527571179
CBaya,C,BA,CBaya.C,0.221848093646821
CBaya,C,BA,CBaya.C,0.209471558847189
CBaya,C,BA,CBaya.C,0.220839309991932
CBaya,C,BA,CBaya.C,0.219723026335697
CBaya,C,BA,CBaya.C,0.176092830530652
CBaya,C,BA,CBaya.C,0.17696316965678
CBaya,C,BA,CBaya.C,0.206660945823029
CBaya,C,BA,CBaya.C,0.189504051083389
CBaya,C,BA,CBaya.C,0.193642960668268
CBaya,C,BA,CBaya.C,0.14306502911998
CBaya,C,BA,CBaya.C,0.165934820695937
CBaya,C,BA,CBaya.C,0.144387007224098
CBaya,C,BA,CBaya.C,0.151180928503681
CBaya,C,BA,CBaya.C,0.162860315752167
CBaya,C,BA,CBaya.C,0.178510679431047
CBaya,C,BA,CBaya.C,0.137702100224059
CBaya,C,BA,CBaya.C,0.222370942373892
CBaya,C,BA,CBaya.C,0.171110888073641
CBaya,C,BA,CBaya.C,0.150114061122764
CBaya,C,BA,CBaya.C,0.160745408639098
CBaya,C,BA,CBaya.C,0.181148837052704
CBaya,C,BA,CBaya.C,0.179613147710918
CBaya,C,BA,CBaya.C,0.185333975957917
CBaya,C,BA,CBaya.C,0.21009584839837
CBaya,C,BA,CBaya.C,0.138338952536492
CBaya,C,BA,CBaya.C,0.146991719491301
CBaya,C,BA,CBaya.C,0.150558609325251
CBaya,C,BA,CBaya.C,0.147899160070979
CBaya,C,BA,CBaya.C,0.158403133472483
CBaya,C,BA,CBaya.C,0.207716145287853
CBaya,C,BA,CBaya.C,0.190525462428747
CBaya,C,BA,CBaya.C,0.241004532608549
CBaya,C,BA,CBaya.C,0.223607195407386
CBaya,C,BA,CBaya.C,0.214397707051576
CBaya,C,BA,CBaya.C,0.16161005479104
CBaya,C,BA,CBaya.C,0.18056509040806
CBaya,C,BA,CBaya.C,0.180854542422636
CBaya,C,BA,CBaya.C,0.166045982406976
CBaya,C,BA,CBaya.C,0.179648619984703
