,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15061355,72.524,72.683,72.53,72.514,72.417,72.9,71.62197,71.784,72.686,72.47,78.103,72.626
15061356,68.129,67.959,68.197,68.312,68.192,67.906,68.09202,67.428,68.429,68.126,63.373,61.258
15061357,73.059,72.395,73.089,73.131,72.48,72.082,71.81781,71.287,71.584,73.06,73.901,74.024
15061360,72.843,72.855,72.871,72.782,72.724,72.9,71.7039,71.826,72.686,72.679,78.102,71.62
15061365,73.489,72.511,72.89,73.36,72.637,73.178,74.05773,73.369,72.328,74,76.892,76.042
15061367,73.868,72.596,73.135,73.692,72.969,73.452,74.49185,73.426,72.328,74.341,76.893,75.701
15061368,60.172,60.568,60.888,60.316,61.173,62.904,61.11338,61.238,60.883,60.655,61.7,48.24
15061369,60.402,60.781,61.071,60.349,61.257,62.476,61.24144,61.303,60.883,60.738,61.887,57.022
15061370,71.654,71.797,71.482,71.687,71.466,71.536,71.46667,71.581,71.366,71.82,78.107,75.319
15061376,71.654,71.839,71.481,71.708,71.399,71.263,71.3065,71.418,71.609,71.731,76.524,70.355
15061377,62.293,62.326,62.437,62.392,62.254,62.448,62.3999,62.365,61.744,62.211,70.824,53.925
15061378,58.41,59.501,58.972,58.855,59.11,61.327,59.30106,58.241,59.675,57.123,48.104,49.24
15061380,67.039,66.386,66.749,67.025,66.577,67.351,67.96695,67.539,67.38,67.084,76.305,76.861
15061382,73.543,73.367,73.314,73.455,73.078,73,73.85549,73.266,72.219,73.959,75.899,70.471
15061384,74.378,73.776,73.896,74.226,73.91,73.552,74.04482,74.37,72.809,74.682,78.446,79.85
15061385,74.191,73.698,73.788,74.126,73.77,73.446,74.00308,74.335,72.809,74.598,78.106,79.955
15061386,59.986,60.366,60.659,60.099,61.05,62.904,60.95349,61.207,60.826,60.525,63.688,64.251
15061388,71.339,72.153,71.27,70.693,70.673,68.167,69.68432,70.063,72.06,72.052,80.111,73.803
15061389,69.906,69.441,69.801,69.869,69.721,69.81,69.34806,69.369,70.121,69.776,76.044,68.704
15061390,69.593,69.238,69.496,69.51,69.508,68.805,69.20212,69.044,69.39,69.136,78.102,65.054
15061391,69.894,69.413,69.747,69.881,69.683,69.45,69.47239,69.414,69.39,69.711,77.826,77.681
15061392,59.571,61.838,61.046,60.979,61.564,60.285,59.3504,58.707,59.484,57.657,43.894,48.941
15061404,69.531,69.136,69.433,69.555,69.381,69.077,69.17862,69.198,69.39,69.241,79.827,77.994
15061405,74.224,73.84,73.902,74.093,73.683,73.399,74.46468,73.729,72.419,74.409,75.891,75.469
15061406,72.779,72.772,72.777,72.705,72.675,72.9,71.66955,71.803,72.686,72.632,78.39,68.745
15061410,55.785,57.829,56.647,56.078,56.98,55.405,55.35506,55.616,55.272,54.607,57.585,64.742
15061411,71.654,71.139,71.639,71.693,71.551,70.57,71.33324,71.467,71.655,72.334,80.103,79.471
15061414,69.904,69.506,69.78,69.844,69.737,69.343,69.42743,69.421,69.39,69.683,77.763,64.959
15061415,62.786,62.78,62.911,62.532,62.939,62.046,62.58098,62.568,63.811,63.113,77.616,67.969
15061417,69.457,69.124,69.4,69.443,69.344,69.113,69.22555,69.138,69.39,69.131,77.89,77.948
15061418,69.634,69.352,69.521,69.626,69.512,69.3,69.22066,69.203,69.39,69.467,74.74,52.099
15061419,74.292,73.761,73.858,74.199,73.858,73.552,73.98019,74.338,72.809,74.644,78.297,79.957
15061420,43.75,45.096,44.778,44.505,45.572,41.344,39.60847,45.498,47.52,40.268,38.112,38.781
15061421,62.299,62.228,62.341,62.4,62.072,62.244,62.44446,62.362,61.764,62.193,74.32,69.551
15061422,77.831,77.715,77.853,78.111,77.499,75.756,77.1458,76.547,77.827,78.194,78.11,78.651
15061424,61.592,61.744,61.641,61.211,61.379,62.977,62.58476,62.9,61.839,61.79,78.106,67.211
15061425,72.069,72.139,71.856,72.089,71.768,71.799,71.61939,71.635,71.609,72.179,78.109,76.707
15061428,71.513,71.604,71.295,71.474,71.119,71.881,71.22165,71.484,71.609,71.755,78.102,78.071
15061430,71.899,71.965,71.735,71.852,71.543,71.427,71.3529,71.499,71.609,71.813,77.887,76.143
15061434,63.338,63.016,63.252,62.912,63.325,63.134,62.47044,62.698,64.937,63.609,64.678,53.295
