Prefix,HCL_component,Traits,Models,Predictive_ability
SecTuber,C,SecTuber.C,BB,0.184
SecTuber,C,SecTuber.C,BB,0.208
SecTuber,C,SecTuber.C,BC,0.303
SecTuber,C,SecTuber.C,BC,0.2
SecTuber,C,SecTuber.C,BC,0.078
SecTuber,C,SecTuber.C,BC,0.086
SecTuber,C,SecTuber.C,BC,0.066
SecTuber,C,SecTuber.C,BC,0.094
SecTuber,C,SecTuber.C,BC,0.259
SecTuber,C,SecTuber.C,BC,0.179
SecTuber,C,SecTuber.C,BC,0.25
SecTuber,C,SecTuber.C,BC,-0.002
SecTuber,C,SecTuber.C,BC,0.289
SecTuber,C,SecTuber.C,BC,0.128
SecTuber,C,SecTuber.C,BC,0.315
SecTuber,C,SecTuber.C,BC,0.079
SecTuber,C,SecTuber.C,BC,0.158
SecTuber,C,SecTuber.C,BC,0.299
SecTuber,C,SecTuber.C,BC,0.352
SecTuber,C,SecTuber.C,BC,0.083
SecTuber,C,SecTuber.C,BC,0.217
SecTuber,C,SecTuber.C,BC,0.13
SecTuber,C,SecTuber.C,BC,0.242
SecTuber,C,SecTuber.C,BC,0.068
SecTuber,C,SecTuber.C,BC,0.271
SecTuber,C,SecTuber.C,BC,0.067
SecTuber,C,SecTuber.C,BC,0.194
SecTuber,C,SecTuber.C,BL,0.188
SecTuber,C,SecTuber.C,BL,0.123
SecTuber,C,SecTuber.C,BL,0.367
SecTuber,C,SecTuber.C,BL,0.189
SecTuber,C,SecTuber.C,BL,0.181
SecTuber,C,SecTuber.C,BL,0.086
SecTuber,C,SecTuber.C,BL,0.175
SecTuber,C,SecTuber.C,BL,0.116
SecTuber,C,SecTuber.C,BL,-0.04
SecTuber,C,SecTuber.C,BL,0.126
SecTuber,C,SecTuber.C,BL,0.189
SecTuber,C,SecTuber.C,BL,0.16
SecTuber,C,SecTuber.C,BL,0.198
SecTuber,C,SecTuber.C,BL,0.242
SecTuber,C,SecTuber.C,BL,0.249
SecTuber,C,SecTuber.C,BL,0.191
SecTuber,C,SecTuber.C,BL,0.247
SecTuber,C,SecTuber.C,BL,0.242
SecTuber,C,SecTuber.C,BL,0.021
SecTuber,C,SecTuber.C,BL,-0.028
SecTuber,C,SecTuber.C,BL,0.244
SecTuber,C,SecTuber.C,BL,0.273
SecTuber,C,SecTuber.C,BL,0.182
SecTuber,C,SecTuber.C,BL,0.072
SecTuber,C,SecTuber.C,BL,0.247
SecTuber,C,SecTuber.C,BRR,0.361
SecTuber,C,SecTuber.C,BRR,0.033
SecTuber,C,SecTuber.C,BRR,0.384
SecTuber,C,SecTuber.C,BRR,0.22
SecTuber,C,SecTuber.C,BRR,0.263
SecTuber,C,SecTuber.C,BRR,0.116
SecTuber,C,SecTuber.C,BRR,0.209
SecTuber,C,SecTuber.C,BRR,0.261
SecTuber,C,SecTuber.C,BRR,0.063
SecTuber,C,SecTuber.C,BRR,0.179
SecTuber,C,SecTuber.C,BRR,-0.071
SecTuber,C,SecTuber.C,BRR,0.353
SecTuber,C,SecTuber.C,BRR,0.215
SecTuber,C,SecTuber.C,BRR,0.013
SecTuber,C,SecTuber.C,BRR,0.379
SecTuber,C,SecTuber.C,BRR,0.225
SecTuber,C,SecTuber.C,BRR,0.231
SecTuber,C,SecTuber.C,BRR,0.152
SecTuber,C,SecTuber.C,BRR,0.135
SecTuber,C,SecTuber.C,BRR,0.292
SecTuber,C,SecTuber.C,BRR,0.156
SecTuber,C,SecTuber.C,BRR,0.034
SecTuber,C,SecTuber.C,BRR,0.154
SecTuber,C,SecTuber.C,BRR,0.25
SecTuber,C,SecTuber.C,BRR,0.292
SecTuber,C,SecTuber.C,GBLUP,0.042
SecTuber,C,SecTuber.C,GBLUP,0.241
SecTuber,C,SecTuber.C,GBLUP,0.208
SecTuber,C,SecTuber.C,GBLUP,0.266
SecTuber,C,SecTuber.C,GBLUP,0.021
SecTuber,C,SecTuber.C,GBLUP,0.185
SecTuber,C,SecTuber.C,GBLUP,0.305
SecTuber,C,SecTuber.C,GBLUP,0.216
SecTuber,C,SecTuber.C,GBLUP,-0.001
SecTuber,C,SecTuber.C,GBLUP,0.126
SecTuber,C,SecTuber.C,GBLUP,0.231
SecTuber,C,SecTuber.C,GBLUP,0.169
SecTuber,C,SecTuber.C,GBLUP,0.168
SecTuber,C,SecTuber.C,GBLUP,0.138
SecTuber,C,SecTuber.C,GBLUP,0.179
SecTuber,C,SecTuber.C,GBLUP,0.193
SecTuber,C,SecTuber.C,GBLUP,0.081
SecTuber,C,SecTuber.C,GBLUP,0.117
SecTuber,C,SecTuber.C,GBLUP,0.142
SecTuber,C,SecTuber.C,GBLUP,0.198
SecTuber,C,SecTuber.C,GBLUP,0.272
SecTuber,C,SecTuber.C,GBLUP,0.205
SecTuber,C,SecTuber.C,GBLUP,0.171
SecTuber,C,SecTuber.C,GBLUP,0.042
SecTuber,C,SecTuber.C,GBLUP,0.058
SecTuber,C,SecTuber.C,EGBLUP,0.129
SecTuber,C,SecTuber.C,EGBLUP,0.172
SecTuber,C,SecTuber.C,EGBLUP,0.348
SecTuber,C,SecTuber.C,EGBLUP,0.13
SecTuber,C,SecTuber.C,EGBLUP,0.314
SecTuber,C,SecTuber.C,EGBLUP,0.198
SecTuber,C,SecTuber.C,EGBLUP,0.142
SecTuber,C,SecTuber.C,EGBLUP,0.07
SecTuber,C,SecTuber.C,EGBLUP,0.12
SecTuber,C,SecTuber.C,EGBLUP,0.161
SecTuber,C,SecTuber.C,EGBLUP,0.302
SecTuber,C,SecTuber.C,EGBLUP,0.345
SecTuber,C,SecTuber.C,EGBLUP,0.199
SecTuber,C,SecTuber.C,EGBLUP,0.06
SecTuber,C,SecTuber.C,EGBLUP,0.153
SecTuber,C,SecTuber.C,EGBLUP,0.228
SecTuber,C,SecTuber.C,EGBLUP,0.258
SecTuber,C,SecTuber.C,EGBLUP,0.11
SecTuber,C,SecTuber.C,EGBLUP,0.097
SecTuber,C,SecTuber.C,EGBLUP,0.06
SecTuber,C,SecTuber.C,EGBLUP,0.259
SecTuber,C,SecTuber.C,EGBLUP,0.223
SecTuber,C,SecTuber.C,EGBLUP,0.248
SecTuber,C,SecTuber.C,EGBLUP,0.208
SecTuber,C,SecTuber.C,EGBLUP,0.221
SecTuber,C,SecTuber.C,RKHS,0.236
SecTuber,C,SecTuber.C,RKHS,0.262
SecTuber,C,SecTuber.C,RKHS,0.198
SecTuber,C,SecTuber.C,RKHS,-0.016
SecTuber,C,SecTuber.C,RKHS,0.167
SecTuber,C,SecTuber.C,RKHS,0.201
SecTuber,C,SecTuber.C,RKHS,0.215
SecTuber,C,SecTuber.C,RKHS,0.232
SecTuber,C,SecTuber.C,RKHS,-0.023
SecTuber,C,SecTuber.C,RKHS,0.23
SecTuber,C,SecTuber.C,RKHS,0.162
SecTuber,C,SecTuber.C,RKHS,0.106
SecTuber,C,SecTuber.C,RKHS,0.283
SecTuber,C,SecTuber.C,RKHS,0.183
SecTuber,C,SecTuber.C,RKHS,0.271
SecTuber,C,SecTuber.C,RKHS,0.25
SecTuber,C,SecTuber.C,RKHS,0.208
SecTuber,C,SecTuber.C,RKHS,0.289
SecTuber,C,SecTuber.C,RKHS,0.284
SecTuber,C,SecTuber.C,RKHS,0.167
SecTuber,C,SecTuber.C,RKHS,0.064
SecTuber,C,SecTuber.C,RKHS,0.199
SecTuber,C,SecTuber.C,RKHS,0.366
SecTuber,C,SecTuber.C,RKHS,0.251
SecTuber,C,SecTuber.C,RKHS,0.184
SecTuber,C,SecTuber.C,Lasso,0.128
SecTuber,C,SecTuber.C,Lasso,0.113
SecTuber,C,SecTuber.C,Lasso,0.113
SecTuber,C,SecTuber.C,Lasso,0.06
SecTuber,C,SecTuber.C,Lasso,0.11
SecTuber,C,SecTuber.C,Lasso,0.168
SecTuber,C,SecTuber.C,Lasso,0.047
SecTuber,C,SecTuber.C,Lasso,0.168
SecTuber,C,SecTuber.C,Lasso,0.096
SecTuber,C,SecTuber.C,Lasso,0.121
SecTuber,C,SecTuber.C,Lasso,-0.034
SecTuber,C,SecTuber.C,Lasso,NA
SecTuber,C,SecTuber.C,Lasso,0.213
SecTuber,C,SecTuber.C,Lasso,0.097
SecTuber,C,SecTuber.C,Lasso,0.142
SecTuber,C,SecTuber.C,Lasso,0.054
SecTuber,C,SecTuber.C,Lasso,0.23
SecTuber,C,SecTuber.C,Lasso,0.108
SecTuber,C,SecTuber.C,Lasso,0.204
SecTuber,C,SecTuber.C,Lasso,-0.104
SecTuber,C,SecTuber.C,Lasso,0.236
SecTuber,C,SecTuber.C,Lasso,NA
SecTuber,C,SecTuber.C,Lasso,0.1
SecTuber,C,SecTuber.C,Lasso,0.045
SecTuber,C,SecTuber.C,Lasso,0.05
SecTuber,C,SecTuber.C,RR,0.242
SecTuber,C,SecTuber.C,RR,0.28
SecTuber,C,SecTuber.C,RR,0.194
SecTuber,C,SecTuber.C,RR,0.288
SecTuber,C,SecTuber.C,RR,0.205
SecTuber,C,SecTuber.C,RR,0.305
SecTuber,C,SecTuber.C,RR,0.326
SecTuber,C,SecTuber.C,RR,0.192
SecTuber,C,SecTuber.C,RR,-0.042
SecTuber,C,SecTuber.C,RR,0.186
SecTuber,C,SecTuber.C,RR,0.139
SecTuber,C,SecTuber.C,RR,0.247
SecTuber,C,SecTuber.C,RR,0.185
SecTuber,C,SecTuber.C,RR,-0.02
SecTuber,C,SecTuber.C,RR,0.267
SecTuber,C,SecTuber.C,RR,0.178
SecTuber,C,SecTuber.C,RR,0.053
SecTuber,C,SecTuber.C,RR,0.191
SecTuber,C,SecTuber.C,RR,0.062
SecTuber,C,SecTuber.C,RR,0.278
SecTuber,C,SecTuber.C,RR,-0.055
SecTuber,C,SecTuber.C,RR,0.284
SecTuber,C,SecTuber.C,RR,0.298
SecTuber,C,SecTuber.C,RR,0.201
SecTuber,C,SecTuber.C,RR,0.095
SecTuber,C,SecTuber.C,SVM,0.083
SecTuber,C,SecTuber.C,SVM,-0.036
SecTuber,C,SecTuber.C,SVM,0.079
SecTuber,C,SecTuber.C,SVM,0.276
SecTuber,C,SecTuber.C,SVM,-0.065
SecTuber,C,SecTuber.C,SVM,0.235
SecTuber,C,SecTuber.C,SVM,0.1
SecTuber,C,SecTuber.C,SVM,0.105
SecTuber,C,SecTuber.C,SVM,0.124
SecTuber,C,SecTuber.C,SVM,0.008
SecTuber,C,SecTuber.C,SVM,0.047
SecTuber,C,SecTuber.C,SVM,0.167
SecTuber,C,SecTuber.C,SVM,0.222
SecTuber,C,SecTuber.C,SVM,0.201
SecTuber,C,SecTuber.C,SVM,0.064
SecTuber,C,SecTuber.C,SVM,0.113
SecTuber,C,SecTuber.C,SVM,0.006
SecTuber,C,SecTuber.C,SVM,0.118
SecTuber,C,SecTuber.C,SVM,-0.02
SecTuber,C,SecTuber.C,SVM,0.163
SecTuber,C,SecTuber.C,SVM,0.147
SecTuber,C,SecTuber.C,SVM,0.105
SecTuber,C,SecTuber.C,SVM,0.283
SecTuber,C,SecTuber.C,SVM,0.019
SecTuber,C,SecTuber.C,SVM,0.001
SecTuber,C,SecTuber.C,RF,-0.086
SecTuber,C,SecTuber.C,RF,0.166
SecTuber,C,SecTuber.C,RF,0.067
SecTuber,C,SecTuber.C,RF,0.322
SecTuber,C,SecTuber.C,RF,0.346
SecTuber,C,SecTuber.C,RF,0.106
SecTuber,C,SecTuber.C,RF,0.22
SecTuber,C,SecTuber.C,RF,0.298
SecTuber,C,SecTuber.C,RF,0.087
SecTuber,C,SecTuber.C,RF,-0.033
SecTuber,C,SecTuber.C,RF,0.24
SecTuber,C,SecTuber.C,RF,-0.043
SecTuber,C,SecTuber.C,RF,0.2
SecTuber,C,SecTuber.C,RF,-0.068
SecTuber,C,SecTuber.C,RF,0.401
SecTuber,C,SecTuber.C,RF,0.196
SecTuber,C,SecTuber.C,RF,0.092
SecTuber,C,SecTuber.C,RF,0.132
SecTuber,C,SecTuber.C,RF,0.102
SecTuber,C,SecTuber.C,RF,0.114
SecTuber,C,SecTuber.C,RF,0.106
SecTuber,C,SecTuber.C,RF,0.141
SecTuber,C,SecTuber.C,RF,0.16
SecTuber,C,SecTuber.C,RF,0.093
SecTuber,C,SecTuber.C,RF,0.125
SecTuber,H,SecTuber.H,BA,0.201
SecTuber,H,SecTuber.H,BA,0.161
SecTuber,H,SecTuber.H,BA,0.428
SecTuber,H,SecTuber.H,BA,0.309
SecTuber,H,SecTuber.H,BA,0.208
SecTuber,H,SecTuber.H,BA,0.21
SecTuber,H,SecTuber.H,BA,0.021
SecTuber,H,SecTuber.H,BA,0.189
SecTuber,H,SecTuber.H,BA,0.279
SecTuber,H,SecTuber.H,BA,0.335
SecTuber,H,SecTuber.H,BA,0.112
SecTuber,H,SecTuber.H,BA,0.346
SecTuber,H,SecTuber.H,BA,0.352
SecTuber,H,SecTuber.H,BA,0.028
SecTuber,H,SecTuber.H,BA,0.218
SecTuber,H,SecTuber.H,BA,0.435
SecTuber,H,SecTuber.H,BA,0.265
SecTuber,H,SecTuber.H,BA,0.015
SecTuber,H,SecTuber.H,BA,0.168
SecTuber,H,SecTuber.H,BA,-0.04
SecTuber,H,SecTuber.H,BA,0.189
SecTuber,H,SecTuber.H,BA,0.275
SecTuber,H,SecTuber.H,BA,0.083
SecTuber,H,SecTuber.H,BA,0.27
SecTuber,H,SecTuber.H,BA,0.317
SecTuber,H,SecTuber.H,BB,0.292
SecTuber,H,SecTuber.H,BB,0.212
SecTuber,H,SecTuber.H,BB,0.257
SecTuber,H,SecTuber.H,BB,0.02
SecTuber,H,SecTuber.H,BB,0.2
SecTuber,H,SecTuber.H,BB,0.111
SecTuber,H,SecTuber.H,BB,0.256
SecTuber,H,SecTuber.H,BB,0.242
SecTuber,H,SecTuber.H,BB,0.203
SecTuber,H,SecTuber.H,BB,0.154
SecTuber,H,SecTuber.H,BB,0.248
SecTuber,H,SecTuber.H,BB,0.263
SecTuber,H,SecTuber.H,BB,0.156
SecTuber,H,SecTuber.H,BB,0.21
SecTuber,H,SecTuber.H,BB,0.092
SecTuber,H,SecTuber.H,BB,0.232
SecTuber,H,SecTuber.H,BB,0.28
SecTuber,H,SecTuber.H,BB,0.114
SecTuber,H,SecTuber.H,BB,-0.026
SecTuber,H,SecTuber.H,BB,0.324
SecTuber,H,SecTuber.H,BB,0.105
SecTuber,H,SecTuber.H,BB,0.234
SecTuber,H,SecTuber.H,BB,0.297
SecTuber,H,SecTuber.H,BB,0.058
SecTuber,H,SecTuber.H,BB,0.135
SecTuber,H,SecTuber.H,BC,0.29
SecTuber,H,SecTuber.H,BC,0.126
SecTuber,H,SecTuber.H,BC,0.093
SecTuber,H,SecTuber.H,BC,0.151
SecTuber,H,SecTuber.H,BC,0.224
SecTuber,H,SecTuber.H,BC,0.374
SecTuber,H,SecTuber.H,BC,0.11
SecTuber,H,SecTuber.H,BC,0.22
SecTuber,H,SecTuber.H,BC,0.191
SecTuber,H,SecTuber.H,BC,0.197
SecTuber,H,SecTuber.H,BC,0.269
SecTuber,H,SecTuber.H,BC,0.104
SecTuber,H,SecTuber.H,BC,0.258
SecTuber,H,SecTuber.H,BC,0.258
SecTuber,H,SecTuber.H,BC,0.131
SecTuber,H,SecTuber.H,BC,0.326
SecTuber,H,SecTuber.H,BC,0.288
SecTuber,H,SecTuber.H,BC,0.049
SecTuber,H,SecTuber.H,BC,0.144
SecTuber,H,SecTuber.H,BC,0.323
SecTuber,H,SecTuber.H,BC,0.064
SecTuber,H,SecTuber.H,BC,0.214
SecTuber,H,SecTuber.H,BC,0.229
SecTuber,H,SecTuber.H,BC,0.199
SecTuber,H,SecTuber.H,BC,0.169
SecTuber,H,SecTuber.H,BL,-0.007
SecTuber,H,SecTuber.H,BL,0.239
SecTuber,H,SecTuber.H,BL,0.086
SecTuber,H,SecTuber.H,BL,0.346
SecTuber,H,SecTuber.H,BL,0.221
SecTuber,H,SecTuber.H,BL,0.092
SecTuber,H,SecTuber.H,BL,0.262
SecTuber,H,SecTuber.H,BL,0.356
SecTuber,H,SecTuber.H,BL,0.181
SecTuber,H,SecTuber.H,BL,0.27
SecTuber,H,SecTuber.H,BL,0.275
SecTuber,H,SecTuber.H,BL,0.37
SecTuber,H,SecTuber.H,BL,0.311
SecTuber,H,SecTuber.H,BL,-0.013
SecTuber,H,SecTuber.H,BL,0.08
SecTuber,H,SecTuber.H,BL,0.291
SecTuber,H,SecTuber.H,BL,0.21
SecTuber,H,SecTuber.H,BL,0.17
SecTuber,H,SecTuber.H,BL,0.145
SecTuber,H,SecTuber.H,BL,0.147
SecTuber,H,SecTuber.H,BL,0.228
SecTuber,H,SecTuber.H,BL,0.062
SecTuber,H,SecTuber.H,BL,0.213
SecTuber,H,SecTuber.H,BL,0.262
SecTuber,H,SecTuber.H,BL,0.204
SecTuber,H,SecTuber.H,BRR,0.266
SecTuber,H,SecTuber.H,BRR,0.199
SecTuber,H,SecTuber.H,BRR,0.233
SecTuber,H,SecTuber.H,BRR,0.289
SecTuber,H,SecTuber.H,BRR,-0.022
SecTuber,H,SecTuber.H,BRR,0.159
SecTuber,H,SecTuber.H,BRR,0.199
SecTuber,H,SecTuber.H,BRR,0.353
SecTuber,H,SecTuber.H,BRR,0.29
SecTuber,H,SecTuber.H,BRR,0.166
SecTuber,H,SecTuber.H,BRR,0.443
SecTuber,H,SecTuber.H,BRR,0.18
SecTuber,H,SecTuber.H,BRR,0.092
SecTuber,H,SecTuber.H,BRR,0.076
SecTuber,H,SecTuber.H,BRR,0.145
SecTuber,H,SecTuber.H,BRR,0.238
SecTuber,H,SecTuber.H,BRR,0.175
SecTuber,H,SecTuber.H,BRR,0.367
SecTuber,H,SecTuber.H,BRR,0.303
SecTuber,H,SecTuber.H,BRR,0.043
SecTuber,H,SecTuber.H,BRR,0.279
SecTuber,H,SecTuber.H,BRR,0.422
SecTuber,H,SecTuber.H,BRR,0.117
SecTuber,H,SecTuber.H,BRR,0.12
SecTuber,H,SecTuber.H,BRR,0.134
SecTuber,H,SecTuber.H,GBLUP,0.282
SecTuber,H,SecTuber.H,GBLUP,0.073
SecTuber,H,SecTuber.H,GBLUP,0.014
SecTuber,H,SecTuber.H,GBLUP,0.171
SecTuber,H,SecTuber.H,GBLUP,0.155
SecTuber,H,SecTuber.H,GBLUP,0.172
SecTuber,H,SecTuber.H,GBLUP,0.173
SecTuber,H,SecTuber.H,GBLUP,0.16
SecTuber,H,SecTuber.H,GBLUP,0.183
SecTuber,H,SecTuber.H,GBLUP,0.13
SecTuber,H,SecTuber.H,GBLUP,0.285
SecTuber,H,SecTuber.H,GBLUP,0.227
SecTuber,H,SecTuber.H,GBLUP,0.214
SecTuber,H,SecTuber.H,GBLUP,0.084
SecTuber,H,SecTuber.H,GBLUP,0.142
SecTuber,H,SecTuber.H,GBLUP,0.193
SecTuber,H,SecTuber.H,GBLUP,0.311
SecTuber,H,SecTuber.H,GBLUP,0.108
SecTuber,H,SecTuber.H,GBLUP,0.202
SecTuber,H,SecTuber.H,GBLUP,0.129
SecTuber,H,SecTuber.H,GBLUP,0.155
SecTuber,H,SecTuber.H,GBLUP,0.26
SecTuber,H,SecTuber.H,GBLUP,0.318
SecTuber,H,SecTuber.H,GBLUP,0.091
SecTuber,H,SecTuber.H,GBLUP,0.206
SecTuber,H,SecTuber.H,EGBLUP,0.326
SecTuber,H,SecTuber.H,EGBLUP,0.008
SecTuber,H,SecTuber.H,EGBLUP,0.245
SecTuber,H,SecTuber.H,EGBLUP,0.296
SecTuber,H,SecTuber.H,EGBLUP,0.294
SecTuber,H,SecTuber.H,EGBLUP,0.246
SecTuber,H,SecTuber.H,EGBLUP,0.212
SecTuber,H,SecTuber.H,EGBLUP,0.418
SecTuber,H,SecTuber.H,EGBLUP,0.112
SecTuber,H,SecTuber.H,EGBLUP,0.183
SecTuber,H,SecTuber.H,EGBLUP,0.316
SecTuber,H,SecTuber.H,EGBLUP,0.259
SecTuber,H,SecTuber.H,EGBLUP,0.212
SecTuber,H,SecTuber.H,EGBLUP,0.044
SecTuber,H,SecTuber.H,EGBLUP,0.323
SecTuber,H,SecTuber.H,EGBLUP,0.179
SecTuber,H,SecTuber.H,EGBLUP,0.325
SecTuber,H,SecTuber.H,EGBLUP,0.124
SecTuber,H,SecTuber.H,EGBLUP,0.331
SecTuber,H,SecTuber.H,EGBLUP,0.049
SecTuber,H,SecTuber.H,EGBLUP,0.278
SecTuber,H,SecTuber.H,EGBLUP,0.096
SecTuber,H,SecTuber.H,EGBLUP,0.1
SecTuber,H,SecTuber.H,EGBLUP,0.439
SecTuber,H,SecTuber.H,EGBLUP,0.29
SecTuber,H,SecTuber.H,RKHS,0.228
SecTuber,H,SecTuber.H,RKHS,0.073
SecTuber,H,SecTuber.H,RKHS,0.158
SecTuber,H,SecTuber.H,RKHS,0.173
SecTuber,H,SecTuber.H,RKHS,0.281
SecTuber,H,SecTuber.H,RKHS,0.276
SecTuber,H,SecTuber.H,RKHS,0.156
SecTuber,H,SecTuber.H,RKHS,0.283
SecTuber,H,SecTuber.H,RKHS,0.065
SecTuber,H,SecTuber.H,RKHS,0.236
SecTuber,H,SecTuber.H,RKHS,0.272
SecTuber,H,SecTuber.H,RKHS,0.239
SecTuber,H,SecTuber.H,RKHS,0.188
SecTuber,H,SecTuber.H,RKHS,0.269
SecTuber,H,SecTuber.H,RKHS,0.207
SecTuber,H,SecTuber.H,RKHS,0.158
SecTuber,H,SecTuber.H,RKHS,-0.05
SecTuber,H,SecTuber.H,RKHS,0.232
SecTuber,H,SecTuber.H,RKHS,0.189
SecTuber,H,SecTuber.H,RKHS,0.262
SecTuber,H,SecTuber.H,RKHS,0.085
SecTuber,H,SecTuber.H,RKHS,0.405
SecTuber,H,SecTuber.H,RKHS,0.18
SecTuber,H,SecTuber.H,RKHS,0.105
SecTuber,H,SecTuber.H,RKHS,0.361
SecTuber,H,SecTuber.H,Lasso,0.151
SecTuber,H,SecTuber.H,Lasso,0.241
SecTuber,H,SecTuber.H,Lasso,0.126
SecTuber,H,SecTuber.H,Lasso,0.07
SecTuber,H,SecTuber.H,Lasso,0.214
SecTuber,H,SecTuber.H,Lasso,0.286
SecTuber,H,SecTuber.H,Lasso,0.122
SecTuber,H,SecTuber.H,Lasso,0.159
SecTuber,H,SecTuber.H,Lasso,0.344
SecTuber,H,SecTuber.H,Lasso,0.161
SecTuber,H,SecTuber.H,Lasso,0.014
SecTuber,H,SecTuber.H,Lasso,0.244
SecTuber,H,SecTuber.H,Lasso,0.09
SecTuber,H,SecTuber.H,Lasso,0.304
SecTuber,H,SecTuber.H,Lasso,0.306
SecTuber,H,SecTuber.H,Lasso,0.393
SecTuber,H,SecTuber.H,Lasso,0.254
SecTuber,H,SecTuber.H,Lasso,0.236
SecTuber,H,SecTuber.H,Lasso,0.094
SecTuber,H,SecTuber.H,Lasso,0.235
SecTuber,H,SecTuber.H,Lasso,0.238
SecTuber,H,SecTuber.H,Lasso,0.25
SecTuber,H,SecTuber.H,Lasso,0.215
SecTuber,H,SecTuber.H,Lasso,0.275
SecTuber,H,SecTuber.H,Lasso,0.064
SecTuber,H,SecTuber.H,RR,-0.032
SecTuber,H,SecTuber.H,RR,0.281
SecTuber,H,SecTuber.H,RR,0.35
SecTuber,H,SecTuber.H,RR,0.233
SecTuber,H,SecTuber.H,RR,-0.006
SecTuber,H,SecTuber.H,RR,0.323
SecTuber,H,SecTuber.H,RR,0.075
SecTuber,H,SecTuber.H,RR,0.176
SecTuber,H,SecTuber.H,RR,0.25
SecTuber,H,SecTuber.H,RR,0.2
SecTuber,H,SecTuber.H,RR,0.207
SecTuber,H,SecTuber.H,RR,0.242
SecTuber,H,SecTuber.H,RR,-0.035
SecTuber,H,SecTuber.H,RR,0.209
SecTuber,H,SecTuber.H,RR,0.109
SecTuber,H,SecTuber.H,RR,0.143
SecTuber,H,SecTuber.H,RR,0.31
SecTuber,H,SecTuber.H,RR,0.274
SecTuber,H,SecTuber.H,RR,0.242
SecTuber,H,SecTuber.H,RR,0.042
SecTuber,H,SecTuber.H,RR,0.384
SecTuber,H,SecTuber.H,RR,0.19
SecTuber,H,SecTuber.H,RR,0.201
SecTuber,H,SecTuber.H,RR,0.224
SecTuber,H,SecTuber.H,RR,0.22
SecTuber,H,SecTuber.H,SVM,0.347
SecTuber,H,SecTuber.H,SVM,0.288
SecTuber,H,SecTuber.H,SVM,0.088
SecTuber,H,SecTuber.H,SVM,0.409
SecTuber,H,SecTuber.H,SVM,0.036
SecTuber,H,SecTuber.H,SVM,0.358
SecTuber,H,SecTuber.H,SVM,0.299
SecTuber,H,SecTuber.H,SVM,-0.015
SecTuber,H,SecTuber.H,SVM,0.328
SecTuber,H,SecTuber.H,SVM,0.216
SecTuber,H,SecTuber.H,SVM,0.31
SecTuber,H,SecTuber.H,SVM,0.29
SecTuber,H,SecTuber.H,SVM,0.256
SecTuber,H,SecTuber.H,SVM,0.223
SecTuber,H,SecTuber.H,SVM,0.362
SecTuber,H,SecTuber.H,SVM,0.289
SecTuber,H,SecTuber.H,SVM,-0.013
SecTuber,H,SecTuber.H,SVM,0.245
SecTuber,H,SecTuber.H,SVM,0.113
SecTuber,H,SecTuber.H,SVM,0.218
SecTuber,H,SecTuber.H,SVM,0.24
SecTuber,H,SecTuber.H,SVM,0.335
SecTuber,H,SecTuber.H,SVM,0.173
SecTuber,H,SecTuber.H,SVM,0.27
SecTuber,H,SecTuber.H,SVM,0.285
SecTuber,H,SecTuber.H,RF,0.046
SecTuber,H,SecTuber.H,RF,0.182
SecTuber,H,SecTuber.H,RF,0.128
SecTuber,H,SecTuber.H,RF,0.388
SecTuber,H,SecTuber.H,RF,0.335
SecTuber,H,SecTuber.H,RF,0.124
SecTuber,H,SecTuber.H,RF,0.43
SecTuber,H,SecTuber.H,RF,0.035
SecTuber,H,SecTuber.H,RF,0.186
SecTuber,H,SecTuber.H,RF,0.239
SecTuber,H,SecTuber.H,RF,0.285
SecTuber,H,SecTuber.H,RF,0.348
SecTuber,H,SecTuber.H,RF,0.241
SecTuber,H,SecTuber.H,RF,0.183
SecTuber,H,SecTuber.H,RF,0.288
SecTuber,H,SecTuber.H,RF,0.202
SecTuber,H,SecTuber.H,RF,0.461
SecTuber,H,SecTuber.H,RF,0.124
SecTuber,H,SecTuber.H,RF,0.331
SecTuber,H,SecTuber.H,RF,0.148
SecTuber,H,SecTuber.H,RF,0.292
SecTuber,H,SecTuber.H,RF,0.247
SecTuber,H,SecTuber.H,RF,0.048
SecTuber,H,SecTuber.H,RF,0.455
SecTuber,H,SecTuber.H,RF,-0.083
SecTuber,L,SecTuber.L,BA,0.389
SecTuber,L,SecTuber.L,BA,0.174
SecTuber,L,SecTuber.L,BA,0.419
SecTuber,L,SecTuber.L,BA,0.384
SecTuber,L,SecTuber.L,BA,0.484
SecTuber,L,SecTuber.L,BA,0.291
SecTuber,L,SecTuber.L,BA,0.371
SecTuber,L,SecTuber.L,BA,0.505
SecTuber,L,SecTuber.L,BA,0.328
SecTuber,L,SecTuber.L,BA,0.425
SecTuber,L,SecTuber.L,BA,0.382
SecTuber,L,SecTuber.L,BA,0.49
SecTuber,L,SecTuber.L,BA,0.307
SecTuber,L,SecTuber.L,BA,0.207
SecTuber,L,SecTuber.L,BA,0.47
SecTuber,L,SecTuber.L,BA,0.394
SecTuber,L,SecTuber.L,BA,0.184
SecTuber,L,SecTuber.L,BA,0.346
SecTuber,L,SecTuber.L,BA,0.418
SecTuber,L,SecTuber.L,BA,0.294
SecTuber,L,SecTuber.L,BA,0.379
SecTuber,L,SecTuber.L,BA,0.341
SecTuber,L,SecTuber.L,BA,0.379
SecTuber,L,SecTuber.L,BA,0.417
SecTuber,L,SecTuber.L,BA,0.291
SecTuber,L,SecTuber.L,BB,0.355
