,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15061765,206.853,201.583,203.619,202.86,203.572,197.449,200.23688,199.258,159.745,207.873,304.274,228.112
15061767,217.142,195.776,214.379,211.488,217.249,207.277,214.39785,210.875,173.094,220.722,317.742,288.961
15061768,210.097,209.557,207.365,204.819,208.866,198.656,210.10914,209.582,174.24,210.264,274.152,102.545
15061771,228.79,224.856,226.917,225.672,228.661,227.68,229.97444,230.987,213.104,230.533,304.3,295.33
15061772,212.334,194.933,209.304,207.231,212.324,207.244,210.90486,208.785,166.271,217.653,312.181,249.522
15061776,82.504,81.753,81.005,84.2,81.214,86.428,85.58944,84.404,99.745,80.649,73.925,86.209
15061777,96.595,104.167,95.269,96.34,93.866,100.171,95.37073,99.169,114.917,96.034,18.716,35.059
15061778,229.143,224.956,227.037,226.345,228.058,224.117,229.62584,230.777,213.104,229.558,309.087,301.561
15061784,227.57,224.357,225.668,225.015,226.943,223.657,229.33994,230.048,213.104,228.324,314.11,306.864
15061788,250.498,243.158,248.817,244.538,253.777,257.607,256.56234,255.703,187.754,264.864,345.302,327.362
15061789,85.61,84.136,85.285,88.492,85.063,85.967,87.42389,85.042,99.745,83.754,72.279,80.073
15061790,95.706,103.492,94.797,96.807,92.958,99.672,95.26572,97.487,114.917,92.956,57.343,58.416
15061797,227.794,224.63,225.812,225.349,226.997,224.084,228.69059,230.104,213.104,228.499,296.173,167.026
15061798,81.997,52.102,81.095,80.129,79.568,82.83,85.27333,90.304,87.237,79.965,34.697,44.81
15061799,90.867,100.577,90.274,92.288,88.599,95.492,91.78752,94.455,114.917,88.19,21.704,29.263
15061800,96.625,89.168,96.686,98.688,98.663,122.408,104.97462,115.688,108.932,105.133,109.75,115.741
15061801,83.722,95.161,85.862,89.039,83.802,90.406,81.74506,82.944,110.936,76.857,30.718,47.891
15061808,82.382,101.018,84.987,87.609,82.34,87.187,80.96533,83.771,110.936,74.309,70.326,76.779
15061811,82.927,80.977,82.529,81.065,84.052,81.333,84.6477,85.006,77.858,85.709,83.631,211.557
15061813,86.873,84.21,85.884,88.098,85.857,83.993,88.02136,85.49,99.745,83.4,82.264,88.591
15061815,185.861,182.447,186.846,185.78,188.337,187.645,192.79889,190.308,156.194,193.861,245.313,125.743
15061826,90.58,88.877,89.493,89.705,90.529,97.897,93.33772,96.54,105.129,94.812,30.68,56.517
15061905,39.761,43.92,40.329,41.118,38.469,37.928,34.18762,36.483,60.178,33.845,35.66,21.086
15061907,90.217,83.032,89.118,92.762,92.789,102.073,90.44957,96.505,87.217,104.209,104.152,106.002
15061908,120.976,109.427,120.226,122.205,120.584,123.369,125.60376,122.738,85.46,119.695,30.694,89.089
15061909,234.387,216.77,231.73,231.597,232.498,201.968,245.71662,225.975,139.991,232.673,311.631,297.03
15061910,183.962,178.766,183.991,184.02,184.85,187.181,194.77,191.194,163.017,191.979,328.246,280.559
