,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15061540,85.684,86.075,85.759,85.806,85.765,85.808,85.85909,85.831,86.076,85.775,84.348,84.598
15061542,85.887,86.168,85.944,85.952,85.953,85.834,85.9819,85.923,86.172,85.906,84.41,84.491
15061543,86.577,86.953,86.65,86.643,86.6,86.605,86.28329,86.388,86.895,86.616,84.411,85.469
15061544,90.4,90.092,90.381,90.274,90.348,89.819,90.61255,90.394,89.938,90.021,91.589,91.244
15061546,90.599,90.531,90.456,90.38,90.494,90.002,90.74157,90.48,90.017,90.082,91.59,91.252
15061548,86.856,88.856,86.806,86.828,86.662,87.108,86.46557,86.342,88.504,86.848,84.41,85.642
15061549,84.32,85.2,84.523,84.669,84.515,85.639,84.93358,84.963,84.509,85.11,84.409,84.17
15061550,84.504,84.915,84.72,84.957,84.72,84.816,84.60237,84.673,84.855,85.09,84.256,83.998
15061553,84.347,85.466,84.554,84.818,84.4,84.365,84.29794,84.736,85.239,84.462,84.409,84.903
15061555,86.596,86.682,86.714,86.796,86.677,86.806,86.66685,86.566,86.769,86.847,84.411,84.677
15061556,89.256,89.056,89.325,89.308,89.26,89.342,88.6682,88.599,88.669,89.29,91.591,90.269
15061560,84.667,86.054,84.758,84.947,84.637,84.747,84.59999,84.88,86.036,84.744,84.41,84.561
15061561,85.213,85.338,85.385,85.434,85.359,86.156,85.21221,85.59,85.43,85.675,84.41,85.63
15061564,90.13,89.552,89.846,89.484,89.668,89.232,89.67839,89.612,90.05,89.186,91.59,90.789
15061565,83.97,84.313,84.438,84.813,84.413,84.56,83.76502,84.484,84.648,84.761,83.592,83.594
15061566,90.773,90.437,90.585,90.409,90.607,90.321,90.76123,90.748,90.121,90.214,92.03,92.106
15061568,86.161,87.239,86.238,86.413,86.206,86.244,85.93734,85.838,86.808,86.209,84.41,85.543
15061571,89.506,89.142,89.165,88.881,89.228,88.358,89.1241,88.917,88.372,88.462,91.589,91.368
15061575,84.548,84.589,84.575,84.768,84.632,84.737,84.90557,84.894,84.465,84.838,84.41,84.202
15061576,90.025,90.019,89.947,89.903,89.963,90.057,90.07571,90.083,89.756,89.952,89.911,87.726
15061577,84.799,84.636,84.88,84.909,84.915,85.358,85.13783,85.124,84.825,85.055,84.085,84.264
15061578,84.77,84.536,84.823,84.871,84.892,85.183,85.14594,85.165,84.67,85.023,85.039,88.165
15061579,86.488,87.132,86.667,86.749,86.637,86.761,86.38109,86.394,87.109,86.957,86.049,88.681
15061580,86.138,86.093,86.292,86.361,86.305,86.242,86.28927,86.206,86.678,86.502,84.41,85.719
15061583,91.343,91.103,91.212,91.065,91.227,91.392,91.4098,91.245,90.809,91.255,91.62,91.519
15061584,90.505,90.15,90.014,89.771,90.163,89.657,90.42717,89.83,90.124,90.2,91.59,90.385
15061585,90.183,90.063,90.049,89.988,90.096,90.109,90.1698,90.155,89.756,90.045,91.589,89.767
15061586,90.225,90.074,90.115,90.046,90.141,90.156,90.27841,90.218,89.756,90.088,91.589,91.567
15061588,88.876,89.021,89.071,89.108,88.998,89.129,88.31065,88.338,88.557,89.083,84.749,85.901
15061600,88.222,88.886,88.321,88.124,88.234,88.149,88.09828,88.21,88.843,88.144,84.411,86.536
15061602,85.931,86.329,86.005,86.169,85.973,85.906,85.8846,85.475,86.488,85.802,84.409,84.483
15061603,90.824,90.441,90.606,90.426,90.636,90.328,90.75945,90.741,90.121,90.219,92.053,92.103
15061604,85.408,83.935,85.698,85.796,85.549,84.972,85.15048,85.896,85.137,85.783,84.41,85.62
15061605,89.611,89.896,89.569,89.564,89.47,89.366,88.98212,88.635,89.14,89.355,88.59,88.848
15061608,90.063,90.02,89.974,89.939,89.994,89.986,90.08834,90.102,89.756,89.975,89.873,87.804
15061609,90.852,90.444,90.638,90.469,90.689,90.329,90.78457,90.755,90.121,90.24,91.59,91.67
15061610,86.117,86.093,86.266,86.335,86.269,86.203,86.24502,86.178,86.678,86.465,84.543,88.713
15061612,89.216,89.61,88.682,88.459,88.775,88.576,88.85841,88.658,88.362,88.061,91.589,90.491
15061613,91.526,91.144,91.384,91.254,91.425,91.439,91.5574,91.318,90.809,91.315,93.252,92.967
15061619,86.333,86.545,86.304,86.306,86.315,86.237,86.28999,86.283,86.529,86.312,84.592,85.349
15061621,88.286,88.242,88.272,88.296,88.294,88.188,88.2378,88.212,88.034,88.04,86.541,86.6
15061622,87.445,86.831,87.402,87.35,87.403,87.186,87.15667,87.141,87.402,87.361,84.41,85.123
15061623,86.93,86.813,86.925,86.928,86.92,87.016,86.94744,86.927,86.848,87.006,84.708,87.334
15061624,90.733,90.515,90.587,90.373,90.6,90.342,90.68384,90.634,90.255,90.14,91.589,91.853
15061628,86.966,86.317,87.123,87.122,87.104,87.067,86.84369,86.782,86.402,87.093,84.412,85.759
15061631,84.063,84.838,84.24,84.382,84.297,84.566,84.49518,84.707,84.979,84.714,84.573,87.905
15061632,91.331,91.101,91.232,91.12,91.232,91.256,91.38653,91.259,90.784,91.211,91.589,91.796
15061637,86.931,86.812,86.916,86.928,86.921,86.938,86.90435,86.924,86.848,87.014,84.411,85.156
15061638,86.87,86.808,86.864,86.892,86.879,87.016,86.88723,86.892,86.784,86.977,84.411,85.146
15061639,90.636,89.858,90.423,90.234,90.435,90.425,91.27391,90.645,89.322,90.415,91.59,91.786
15061640,84.889,84.3,84.945,85.057,84.934,85.084,85.29283,85.218,84.914,85.328,84.41,84.365
15061642,86.928,86.836,86.921,86.938,86.942,86.864,86.89003,86.909,86.961,87.002,84.411,85.577
15061645,84.931,84.317,85.014,85.175,85.008,85.123,85.30927,85.226,84.914,85.381,84.41,84.41
15061646,85.078,85.222,85.21,85.359,85.221,85.053,85.10257,85.157,85.383,85.24,84.409,85.02
15061647,86.89,86.802,86.887,86.893,86.889,87.029,86.94444,86.943,86.784,86.995,85.508,89.372
15061648,84.287,85.311,84.442,84.561,84.421,84.942,84.66064,84.749,85.45,84.875,84.325,84.185
15061649,85.104,84.937,85.473,85.509,85.329,85.878,85.42808,86.28,85.068,86.243,84.411,85.571
15061650,84.828,86.477,85.404,85.688,85.311,85.636,84.03488,85.283,87.025,85.899,82.411,84.7
15061651,91.256,90.579,90.991,90.695,90.981,90.667,90.92385,90.871,90.295,90.338,92.409,92.057
15061653,84.406,84.319,84.47,84.574,84.474,84.398,84.44152,84.403,84.215,84.605,84.323,84
15061654,91.421,91.108,91.301,91.173,91.32,91.343,91.45749,91.317,90.809,91.271,92.085,91.935
15061655,85.212,85.192,85.731,85.932,85.572,86.259,84.94122,86.152,86.233,86.146,84.411,85.434
15061658,90.977,90.778,90.847,90.791,90.893,91.197,91.1784,91.122,90.524,90.995,91.589,91.513
15061659,90.084,90.021,89.998,89.909,90.011,90.062,90.17339,90.201,89.756,89.971,91.812,91.777
15061661,91.57,91.137,91.417,91.272,91.414,91.298,91.51895,91.301,90.938,91.298,92.16,91.999
